,contrast,dissimilarity,homogeneity,ASM,energy,correlation
0,3420.1175847457616,38.98516949152541,0.18091862133662764,0.0204144274835715,0.14287906593889638,0.4699776273786016
1,1924.596927966102,31.621292372881364,0.04335345600060123,0.000182596988562913,0.013512845317064537,0.6722035536487195
2,2398.0746822033902,37.0667372881356,0.03601144661716793,0.00018529719369434074,0.013612391182093642,0.5816396273096885
3,2249.1181144067805,33.34427966101696,0.04530400776359704,0.00021738404687948878,0.014743949500710072,0.4572018591998114
4,3398.4351165254243,43.8938029661017,0.037141378722232374,0.0001726377904158288,0.013139170080938477,0.46656757321349596
5,629.1882944915253,16.608315677966097,0.2094183879552032,0.012281374560112019,0.11082136328394457,0.9398005959110284
6,149.65413135593224,6.70074152542373,0.2506411313858291,0.0017196799927283834,0.041469024496946914,0.8466675004655474
7,1011.4462394067798,21.238082627118647,0.12137261051290209,0.0010344240385305938,0.032162463191282374,0.7971061933551977
8,4001.852224576273,44.34851694915256,0.042489618776853096,0.00019658896060758418,0.014021018529607047,0.32179160868572315
9,2959.932733050848,35.12447033898306,0.08413824835645099,0.0002747897066216606,0.016576782155221216,0.7126544462628649
10,6768.923993644067,58.70100635593221,0.03086381587406401,0.00016316953865627695,0.01277378325541329,0.3729415667360064
11,3950.558262711865,47.01483050847458,0.031697602922482325,0.00017316380440247057,0.013159171873733945,0.4648541469632734
12,4099.676906779661,47.245762711864415,0.02845477766133877,0.00016737765054941107,0.01293745147041762,0.41507982089424555
13,1606.7439088983056,28.989671610169502,0.054926842629635965,0.00022443263430048862,0.014981075872596354,0.5184253720024946
14,1560.2145127118652,28.162605932203405,0.0522816370532871,0.00020830153871014093,0.014432655289659658,0.649753540654095
15,631.8008474576272,14.237288135593223,0.16066940840272134,0.0010168902389758698,0.031888716483669734,0.49719672403873766
16,664.1970338983052,16.224046610169495,0.14677925307516484,0.0008207922247558178,0.02864947163135505,0.4457380531630297
17,2891.6933262711873,40.01324152542374,0.030875251341905892,0.00019234578111534048,0.013868878149127293,0.641247748716588
18,773.6996822033902,18.809851694915263,0.12211665627901036,0.0009679358706190753,0.031111667756953745,0.436290718066767
19,3895.0582627118665,42.55667372881358,0.0400361885640408,0.00021072120304869315,0.014516239287387527,0.4053042985120061
20,1143.1686970338985,18.820180084745765,0.10710668365801676,0.000683818182634301,0.026149917449856338,0.7780522161518479
21,2183.0892478813566,31.828654661016962,0.05895072514478045,0.00023169162731614493,0.015221420016415844,0.6836104958450959
22,3951.551112288136,47.87632415254238,0.028360590673504285,0.00017302353400603277,0.013153841036215724,0.37422570583020465
23,3260.3826800847473,44.51986228813561,0.02802048029858669,0.0001819307041798335,0.013488169044753017,0.2189646105563819
24,1694.6480402542384,24.875264830508492,0.10274949562177335,0.0005499300892344163,0.02345058824921917,0.4837253398069797
25,5129.023305084747,52.077860169491544,0.04009094173398603,0.0001867700328569377,0.013666383312966811,0.3945066592534764
26,5137.3969809322025,45.11414194915253,0.0722512310789678,0.00042929754829790267,0.020719496815750683,0.5244059148472462
27,2700.7306673728826,35.23331567796612,0.04205229498790129,0.00019722017739155426,0.014043510152079296,0.4714670033383303
28,2931.0270127118656,33.18961864406781,0.09320579768830364,0.000497013082178254,0.022293790215624037,0.5337209927998018
29,3305.799788135593,37.98305084745763,0.06723872914156376,0.00035625173935291583,0.01887463216470498,0.7002518986531093
30,3606.7786016949167,43.046610169491544,0.03198067124754264,0.00019262632190821617,0.013878988504506234,0.38738518653207277
31,2610.8874470338988,30.353548728813564,0.10192768215792511,0.0008333814928361105,0.02886834759448678,0.7673892291144437
32,759.835805084746,17.873411016949156,0.07806682322384545,0.00037648574403906953,0.019403240555099798,0.5195690822343373
33,2166.9472987288136,31.749205508474574,0.06343728954758204,0.00024298339422938812,0.015587924628679346,0.7833330543939031
34,3008.4525953389834,36.542637711864415,0.1380202431997485,0.0014155387056521119,0.03762364556568265,0.5314013205404302
35,554.7078919491528,13.201006355932208,0.18436492888689957,0.0014910392465347611,0.03861397734674273,0.5736329385938306
36,3763.264565677967,44.787870762711876,0.033001895480571045,0.00018410489532461944,0.013568525908315148,0.24610644511008956
37,4366.907309322037,41.00423728813562,0.05926190393519881,0.0003863397393888257,0.019655526942537707,0.5108197617827144
38,781.9954978813563,17.01509533898306,0.13822611565419024,0.0008720259870547263,0.029530086133547365,0.7315734032510497
39,5619.914989406781,43.546875000000014,0.10609242097240024,0.00081297215015441,0.028512666486219945,0.6195611155656369
