,contrast,dissimilarity,homogeneity,ASM,energy,correlation
0,2744.931847052845,34.52254827235772,0.07333928298580919,0.00014855962679291427,0.01218850387836482,0.7249564488203022
1,639.7534298780486,15.247459349593491,0.14951192500540167,0.0004196656152918233,0.02048574175595854,0.904712587079846
2,3261.264608739838,36.928988821138205,0.06487933897692216,0.00011099813414530861,0.010535565202935655,0.6862500918528003
3,1415.7734375000011,19.45572916666668,0.14219833578638114,0.0009462849636356517,0.030761745133130073,0.5220299734588612
4,3824.7766768292686,44.086890243902445,0.045690347089621774,8.385526077297731e-05,0.0091572518133432,0.5034230935932891
5,470.39329268292664,15.251778455284546,0.08175860121359302,0.00022794284905025097,0.015097776294880348,0.6469013307188172
6,441.008574695122,11.852451727642276,0.2022576698212015,0.0010599901233506429,0.03255748951240932,0.8545095912615636
7,894.3244410569104,20.933561991869915,0.06915840502341017,0.0002795094672793145,0.016718536636898415,0.7043243290414676
8,2544.51924542683,27.863503556910572,0.09811288201743205,0.0005564934531776722,0.02359011346258581,0.7126107239269027
9,575.796049288618,14.924733231707318,0.10204314698335931,0.00028347721638182454,0.01683678165154566,0.8044109501422155
10,191.35060975609758,8.625127032520325,0.1309282764873025,0.0005084346721063438,0.022548496005417827,0.7833434759396481
11,844.4167936991871,19.227261178861788,0.09322927118866634,0.000280616886830549,0.01675162340880874,0.6071782651730533
12,628.8376524390244,16.45541158536585,0.08646995580134566,0.0001626454386804728,0.012753252082526747,0.7819643412752474
13,1913.9377540650405,29.46316056910569,0.0534086933129285,0.00010274190787353747,0.010136168303335214,0.7008623056344424
14,1285.2869029471549,23.06485010162602,0.0797195550207855,0.00032516177927118455,0.018032242768751327,0.6879869125866288
15,582.7080792682927,17.243775406504067,0.0756992122653048,0.00012422261971524058,0.011145520163511462,0.8899063273527783
16,584.2129065040649,15.961509146341461,0.08822463077801097,0.00025328036632357546,0.015914784520174172,0.6032428837225735
17,798.0919080284554,19.139799288617887,0.07851839117785772,0.00014632865042922522,0.01209663798041527,0.8132776578921816
18,2097.173462906504,29.200012703252035,0.07146245889152097,0.0001374228993933422,0.011722751357652442,0.7393872147103793
19,2366.602451727643,30.8984375,0.06280961146044892,0.0001344657462747454,0.011595936627747903,0.77433556235804
20,1481.2639100609758,22.263528963414636,0.08770705996973259,0.00035491888896118376,0.018839291094974453,0.744927029698399
21,269.5849212398374,12.171176321138212,0.10157569907142922,0.00021934774029285634,0.014810392982390992,0.8979425256683609
22,572.521913109756,16.83454014227642,0.0823776573477686,0.0002433458648849064,0.015599546944860494,0.6857824068988335
23,3939.0250889227646,48.84305132113821,0.026216751823235226,6.702006300503163e-05,0.008186578223228044,0.2618891636284014
24,2450.1483104674803,34.11388465447155,0.04690007869010394,8.594100178568474e-05,0.009270436979219737,0.7054402325894303
25,1415.226943597561,20.97529217479675,0.15651928230930462,0.0003552053253478419,0.018846891662760785,0.838522459458806
26,1460.5403963414633,21.580792682926827,0.12499552209351686,0.00021723174191536106,0.014738783596869894,0.8260302090138655
27,1111.3856072154479,12.3474974593496,0.3417554804827221,0.020973428966616258,0.14482205966846437,0.8196472001703256
28,3090.930132113825,30.210111788617922,0.2030701408665881,0.008344043230173659,0.0913457346030654,0.698195908172258
