,mean_0,std_0,skewness_0,kurtosis_0,mean_1,std_1,skewness_1,kurtosis_1,mean_2,std_2,skewness_2,kurtosis_2
0,40.28369140625,47.217525501645255,-51.45295995062027,1.824191429904717,50.716552734375,54.54217279065563,-69.33264666119314,2.88689694298584,59.271728515625,66.28039648746582,-78.62644528397688,0.8159289303049926
1,117.26611328125,54.02806421466572,-169.61878062235428,119.38507578217968,137.581298828125,53.96644041700171,-182.7089961115875,159.30775929485716,150.463623046875,61.45381145496414,-194.0503895440362,116.67781528984665
2,102.68505859375,46.271431176922,-140.5343254203621,121.59113001023474,114.1591796875,53.14843282569193,-158.98690275312794,102.06375917640347,131.73876953125,61.68303255139088,-172.3253812090973,72.07565817428605
3,100.93408203125,43.009731031653125,-151.8558152907736,214.09636463572133,95.221435546875,43.44045110804508,-143.08685768202548,168.09407291079845,105.7470703125,49.89499218682353,-160.80509538445358,136.80224390315897
4,81.591796875,58.97344369811712,-113.3274947797371,17.895512700031556,143.20556640625,61.120164752130876,-177.19280837610285,86.70924793851829,194.36865234375,53.82791258793571,-233.42978974277037,386.80890077432093
5,72.15625,54.63689176194277,-108.11137043787038,23.97522121713218,93.326416015625,73.50125985744475,-148.87806239412345,17.82720016666073,99.85595703125,80.90685202594496,-148.00733764811707,10.892661578280732
6,139.1025390625,33.2363948522085,-227.30157625926088,2341.915092696305,125.228271484375,23.86395137718283,-195.58880121953234,5566.473800190184,118.3828125,23.942516149933862,-133.0656938372523,1667.1041282172741
7,55.781494140625,46.431941113634736,-60.81615170405454,6.736089697036097,64.17724609375,50.55388359287791,-98.07890016008335,23.137163940580532,74.385009765625,50.19965956273756,-113.43370616977808,39.5408318522712
8,71.8076171875,53.06344412243428,-87.35655420085695,11.124876385358192,119.881103515625,55.48229389536475,-151.82741851926232,76.87959523080966,152.326416015625,61.508591128905465,-210.55603164859625,151.97335655071797
9,120.021484375,70.50063737621726,-149.8790922010733,23.453247941313492,127.33984375,71.80901342150118,-154.68131462536013,24.789518572167147,142.915771484375,72.36913354145904,-165.02714062696617,31.866455129772778
10,119.75537109375,70.76632514046301,-153.59741945769076,25.960287287249972,122.897216796875,72.52419741716402,-155.03424003108495,23.943933179757988,131.592529296875,75.74841255587783,-165.72836557111313,25.412780520642684
11,132.115966796875,51.40878108266279,-182.77800859129366,195.91558724495746,165.46875,63.011295335390066,-206.91155992399388,130.4352361912485,160.274169921875,64.24179769502341,-205.50353511190693,116.93502242490271
12,107.07421875,62.67205504660469,-130.15036268107872,24.051092527537747,124.580810546875,60.72997365489519,-164.18667375595302,65.80174549872103,125.8427734375,60.04466262938609,-175.2558546901713,87.73025849175534
13,95.55322265625,48.112697284657735,-127.33974022576234,71.76955732265534,77.322509765625,41.27396014776389,-85.40228441829296,35.22084294753786,89.39794921875,42.72345707988524,-103.1610139985197,59.53644170855688
14,66.184814453125,50.5077033676774,-72.0118945435164,5.626936305376854,93.93212890625,47.47893018469754,-124.35676831126032,71.01125268587442,124.134765625,53.028178335686,-174.4420768920789,144.88894047487122
15,27.974365234375,28.94934417919802,20.922526378081955,3.0357723299893316,27.295654296875,25.802344413029882,27.431893884492492,0.833819786324902,25.619384765625,23.609181733416484,24.785393194781484,0.48029774919893836
16,122.142822265625,21.817186151428114,-190.97677984874346,7391.911090990039,113.92724609375,24.85545282215002,-157.40059169561152,2377.8073417437686,100.659912109375,22.869221315690336,-98.95899836251826,760.7386304971898
17,73.03369140625,59.76832581843953,-111.17788388399995,15.416237004310492,87.968017578125,63.21822635237654,-124.35735463037028,18.34017301344676,105.315185546875,67.63711135093786,-140.02810730596303,21.663095310253738
18,33.861572265625,24.082816663868055,-26.958026588139134,10.21802754984109,35.457275390625,26.808623168119876,-26.54745301088169,7.594637363085462,51.9443359375,38.91032015794005,-33.24862681243788,2.7525141821370336
19,75.23046875,58.54206561657415,-104.55218101725043,13.325152199785782,77.0205078125,60.32446504807048,-106.65485419961567,12.277864695875937,100.060546875,52.144815497752774,-127.17232138071935,50.193354819771116
20,70.712646484375,52.21374430140672,-76.22792590268128,5.840446176492332,81.364990234375,59.255243825341616,-78.69059118440308,2.9717028937831653,165.3388671875,45.92653900998295,-214.69407607149026,540.3493812160569
21,41.569580078125,48.74994533670246,-63.882990250405555,4.356804115377262,75.466552734375,57.99305297861479,-99.78240197684396,11.462078992771856,129.013427734375,68.18231222652489,-160.02749401178204,37.311951509859895
22,153.60498046875,58.73595838348244,-199.68711655651836,157.59636334310892,155.528564453125,55.685261112486195,-211.1312493667209,235.34168107902457,157.880859375,55.6679869436216,-217.90381468377586,260.2983395280389
23,120.893798828125,50.38768354421264,-169.2387879175584,161.65087876415765,120.66162109375,51.317241061699285,-170.61359453116714,153.51520042704306,152.47802734375,55.92815482006694,-206.40496984167572,214.5094320569785
24,44.6884765625,42.32556256113601,-57.49591876813682,6.774457671694703,43.827392578125,41.21166236493062,-56.279627227137595,7.459744452663307,54.580078125,40.37137093783349,-64.25395133146763,14.79542476173934
25,119.451904296875,65.71668915639573,-163.2829862640579,44.986287176464955,124.303955078125,66.3782120513848,-173.8456739771246,54.05337090699515,133.90234375,66.91547208727654,-180.25307300984193,59.19608481155206
26,169.29296875,74.25477158341593,-189.45699907631877,47.16832268851679,169.283203125,74.2536685692363,-189.45698722069972,47.17028560121244,169.28466796875,74.25066102982733,-189.45946919446982,47.18275490890191
